file_path,dataset,ts2i_transformation_name,ts2i_transformation_pretty_name,window_len,stride,number_of_train_images,number_of_test_images,train_ts2i_transformation_wall_time_s,test_ts2i_transformation_wall_time_s,train_ts2i_transformation_time_per_image_ms,test_ts2i_transformation_time_per_image_ms,train_ts2i_transformation_throughput_images_per_sec,test_ts2i_transformation_throughput_images_per_sec,test_timeseries_length,n_workers
002_NAB_id_2_WebService_tr_1500_1st_4106.csv,NAB,gramian_angular_summation_field,GASF,81,81,18,55,6.191278431098908,0.17008895589970052,343.9599128388282,3.0925264709036457,2.907315540775175,323.36020706972215,4500,15
002_NAB_id_2_WebService_tr_1500_1st_4106.csv,NAB,line_plot,LP,81,81,18,55,0.08702847501263022,0.26336728199385107,4.834915278479457,4.788496036251837,206.82885684699986,208.83383685177762,4500,15
002_NAB_id_2_WebService_tr_1500_1st_4106.csv,NAB,markov_transition_field,MTF,81,81,18,55,1.7369195627979934,1.0252544770482928,96.49553126655519,18.640990491787143,10.363174199618033,53.64521807146356,4500,15
002_NAB_id_2_WebService_tr_1500_1st_4106.csv,NAB,morlet_wavelet_transform,MWT,81,81,18,55,0.066978630842641,0.21101882797665894,3.721035046813389,3.8367059632119807,268.7424298398849,260.64024962778973,4500,15
002_NAB_id_2_WebService_tr_1500_1st_4106.csv,NAB,random_noise,RN,81,81,18,55,0.05514322896488011,0.1299913809634745,3.063512720271117,2.3634796538813547,326.4226694353341,423.10497505564706,4500,15
002_NAB_id_2_WebService_tr_1500_1st_4106.csv,NAB,recurrence_plot,RP,81,81,18,55,0.04738906305283308,0.13939814292825758,2.632725725157393,2.5345116896046833,379.83447741796823,394.5533193243916,4500,15
002_NAB_id_2_WebService_tr_1500_1st_4106.csv,NAB,ricker_wavelet_transform,RWT,81,81,18,55,0.07167658815160394,0.21160316513851285,3.982032675089108,3.847330275245688,251.12802470351969,259.92049771088097,4500,15
002_NAB_id_2_WebService_tr_1500_1st_4106.csv,NAB,state_grid,SG,81,81,18,55,0.034963116981089115,0.1022953069768846,1.9423953878382842,1.8599146723069926,514.8282405637877,537.6590737679511,4500,15
002_NAB_id_2_WebService_tr_1500_1st_4106.csv,NAB,spiral,SPIRAL,81,81,18,55,0.040338910883292556,0.12168683088384569,2.241050604627364,2.2124878342517396,446.21928569358533,451.97988640610924,4500,15
005_NAB_id_5_Traffic_tr_594_1st_1645.csv,NAB,gramian_angular_difference_field,GADF,21,21,28,84,0.08438620716333389,0.23688890389166772,3.0137931129762103,2.82010599871033,331.8077792713748,354.59660043179673,1785,15
005_NAB_id_5_Traffic_tr_594_1st_1645.csv,NAB,gramian_angular_summation_field,GASF,21,21,28,84,0.08183651394210756,0.241535757901147,2.9227326407895555,2.8754256892993695,342.14556132984404,347.77459341808327,1785,15
005_NAB_id_5_Traffic_tr_594_1st_1645.csv,NAB,line_plot,LP,21,21,28,84,0.13744577881880105,0.4085416588932276,4.908777814957181,4.863591177300329,203.71669643571414,205.60938688006212,1785,15
005_NAB_id_5_Traffic_tr_594_1st_1645.csv,NAB,markov_transition_field,MTF,21,21,28,84,0.07211040100082755,0.22221812000498176,2.57537146431527,2.645453809583116,388.29350012460293,378.00697800033976,1785,15
005_NAB_id_5_Traffic_tr_594_1st_1645.csv,NAB,morlet_wavelet_transform,MWT,21,21,28,84,0.08396877790801227,0.2477624739985913,2.9988849252861525,2.949553261887992,333.45727659242556,339.0343930795492,1785,15
